warehouse_id,location_of_warehouse,product_id,stock_count,storage_cost_per_unit_perMonth
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0104,542,8.53
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0089,283,14.62
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0142,1493,12.48
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0171,1416,7.04
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0281,649,3.96
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0229,1265,13.78
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0110,636,9.45
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0370,644,3.02
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0224,1908,4.98
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0004,1189,5.52
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0190,520,12.72
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0303,598,7.45
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0024,881,2.23
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0072,876,6.23
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0380,1164,5.04
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0439,865,5.39
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0170,1772,12.9
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0123,1915,5.11
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0474,588,2.29
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0412,1470,4.86
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0468,919,14.64
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0141,1660,14.25
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0376,109,13.36
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0465,860,7.9
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0495,1976,13.66
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0343,1294,7.16
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0294,1443,13.49
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0239,1958,12.43
W009,"H.No. 608, Chada Zila, Lakhwara, BARMER, Rajasthan, 344702, India",P0402,397,5.51
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0001,726,7.48
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0119,773,2.74
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0427,1679,10.06
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0059,1040,5.17
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0458,1214,8.96
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0049,1290,5.9
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0003,1602,7.42
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0306,1254,14.69
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0188,347,6.47
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0444,1563,3.23
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0209,205,14.77
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0075,1981,8.36
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0002,204,6.75
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0146,493,4.79
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0149,184,6.54
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0269,1960,10.58
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0299,654,3.63
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0308,846,10.56
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0344,327,4.68
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0107,371,2.41
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0161,751,14.84
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0329,877,10.69
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0095,669,3.07
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0148,817,6.76
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0060,1395,6.19
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0375,1857,12.04
W010,"H.No. 449, Batta Road, Dekawada, AHMEDABAD, Gujarat, 382120, India",P0027,755,2.06
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0273,1719,14.29
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0190,1541,8.28
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0105,1175,6.67
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0060,1303,11.77
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0011,1810,6.77
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0155,711,3.79
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0080,808,7.17
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0247,1070,4.12
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0304,1197,4.35
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0064,1146,14.94
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0236,1064,2.87
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0343,1211,3.61
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0050,432,4.91
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0404,1106,14.76
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0289,1929,11.05
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0242,834,14.47
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0046,1364,2.11
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0349,292,5.49
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0233,1892,8.96
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0481,973,14.82
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0319,239,3.26
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0275,109,10.04
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0256,1406,6.66
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0144,212,8.55
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0299,697,4.61
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0262,1709,2.87
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0315,619,14.87
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0397,1100,9.96
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0211,1456,2.53
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0157,1288,7.95
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0203,1165,6.03
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0128,327,2.06
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0467,1064,9.31
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0199,280,7.92
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0001,1422,11.82
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0487,1809,11.14
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0088,1187,12.43
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0223,277,2.68
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0386,1323,11.92
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0354,1355,8.08
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0313,588,7.79
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0433,309,3.83
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0135,1596,13.05
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0210,1842,3.06
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0334,1879,7.55
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0221,1579,11.9
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0217,1393,4.2
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0057,397,7.34
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0201,1095,12.58
W011,"H.No. 82, Luthra Marg, Murud, RATNAGIRI, Maharashtra, 415713, India",P0263,1513,6.81
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0457,1813,5.8
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0411,1812,7.95
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0461,640,4.94
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0468,884,14.23
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0146,1285,7.32
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0473,1431,6.98
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0276,1955,14.69
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0417,118,4.19
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0038,1260,13.56
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0102,496,14.87
W012,"90/62, Chad Road, Uran S.O, RAIGARH(MH), Maharashtra, 400702, India",P0180,209,5.47
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0025,507,12.93
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0378,1015,14.99
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0426,1861,8.59
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0469,1754,4.67
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0233,1484,4.87
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0236,662,11.81
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0286,365,12.18
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0111,1349,10.98
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0401,1455,10.58
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0453,1821,8.57
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0039,650,14.73
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0150,408,2.73
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0341,1251,5.93
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0481,855,10.79
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0001,1651,5.81
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0440,147,8.22
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0197,1675,13.07
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0087,862,14.98
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0487,716,9.11
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0415,403,4.86
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0408,1737,6.38
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0398,1035,13.33
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0393,1806,11.41
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0454,1155,14.64
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0299,548,14.77
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0485,1436,8.32
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0457,378,8.17
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0046,1493,2.41
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0387,1511,12.26
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0290,140,11.27
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0011,1199,5.16
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0231,445,13.05
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0023,1749,13.01
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0300,1051,12.68
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0395,1696,7.18
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0301,1920,4.42
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0012,898,11.72
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0198,611,13.96
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0222,1060,6.29
W013,"461, Lala Zila, Surapatti, MADURAI, Tamil Nadu, 625103, India",P0014,157,5.28
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0294,1140,7.72
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0487,774,2.05
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0178,1578,9.97
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0446,1206,5.95
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0242,827,2.53
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0189,1012,7.96
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0155,206,4.46
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0182,123,3.59
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0359,618,3.4
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0169,587,13.31
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0480,1516,6.21
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0236,1840,10.67
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0385,1779,14.81
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0075,1160,13.37
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0290,182,11.27
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0114,1132,14.83
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0318,1602,2.34
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0333,1103,10.56
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0061,1462,3.84
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0285,701,9.1
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0374,1257,6.49
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0030,1943,5.23
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0151,1390,13.1
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0340,620,13.24
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0084,944,6.95
W014,"10/166, Date, Dablana S.O, TONK, Rajasthan, 323026, India",P0431,164,4.89
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0423,511,6.76
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0193,1683,11.79
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0364,874,6.58
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0389,293,13.85
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0111,1471,4.43
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0095,427,14.96
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0261,1588,8.49
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0124,118,6.43
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0229,1730,4.89
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0393,1122,4.11
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0417,1633,5.95
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0422,802,6.58
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0446,117,9.7
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0402,485,3.04
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0010,1970,13.51
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0292,1351,2.18
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0241,645,4.31
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0269,370,3.38
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0452,122,6.06
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0045,1674,10.59
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0443,142,6.06
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0074,1359,11.36
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0108,1658,12.73
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0113,1819,7.47
W015,"H.No. 56, Taneja Circle, Borgolai, TINSUKIA, Assam, 786181, India",P0316,260,3.84
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0043,1587,5.48
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0048,549,8.28
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0194,1383,7.29
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0154,901,13.23
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0146,1322,13.13
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0129,1724,11.08
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0127,1499,2.28
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0049,1759,11.2
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0500,523,4.21
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0211,981,4.2
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0223,1411,3.21
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0292,754,13.02
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0413,604,8.01
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0265,990,2.88
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0013,1406,8.86
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0183,1308,3.31
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0069,356,14.24
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0153,963,4.39
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0141,1376,12.83
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0491,941,9.31
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0495,1934,12.6
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0482,813,8.35
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0119,724,8.35
W016,"H.No. 959, Soman Chowk, Budavada, KRISHNA, Andhra Pradesh, 521175, India",P0209,1661,14.18
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0187,519,11.39
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0343,1235,7.73
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0272,1468,2.01
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0250,954,2.51
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0332,411,5.54
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0477,1257,11.08
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0240,727,11.4
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0455,1311,9.87
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0354,993,3.14
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0137,1478,3.83
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0160,168,5.05
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0476,606,9.62
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0146,995,14.0
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0269,1466,10.7
W017,"01/04, Krish Path, Bhadasar, CHURU, Rajasthan, 331403, India",P0186,1736,4.13
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0011,792,12.51
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0041,340,3.08
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0240,743,5.62
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0300,377,13.44
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0146,467,9.53
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0376,1581,2.39
W018,"247, Dhaliwal Marg, Hariharpur Bedauli, MIRZAPUR, Uttar Pradesh, 231307, India",P0313,215,9.42
